"ref_area.label","source.label","indicator.label","time","obs_value"
"Niger","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2015",1.94
"Niger","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2014",1.93
"Niger","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2013",1.86
"Niger","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2012",1.81
"Niger","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2011",1.62
"Niger","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2010",1.65
"Niger","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2009",1.59
"Niger","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2008",1.62
"Niger","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2007",1.57
"Niger","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2006",1.58
"Niger","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2005",1.56
"Nigeria","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2027",5.75
"Nigeria","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2026",5.68
"Nigeria","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2025",5.6
"Nigeria","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2024",5.54
"Nigeria","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2023",5.5
"Nigeria","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2022",5.54
"Nigeria","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2021",5.76
"Nigeria","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2020",6.09
"Nigeria","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2019",6.41
"Nigeria","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2018",6.18
"Nigeria","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2017",5.98
"Nigeria","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2016",5.86
"Nigeria","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2015",6.21
"Nigeria","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2014",6.33
"Nigeria","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2013",6.24
"Nigeria","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2012",6.04
"Nigeria","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2011",5.99
"Nigeria","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2010",5.85
"Nigeria","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2009",5.57
"Nigeria","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2008",5.31
"Nigeria","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2007",5.1
"Nigeria","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2006",4.94
"Nigeria","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2005",4.8
"Nicaragua","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2027",9.5
"Nicaragua","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2026",9.37
"Nicaragua","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2025",9.27
"Nicaragua","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2024",9.18
"Nicaragua","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2023",9.02
"Nicaragua","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2022",8.89
"Nicaragua","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2021",9
"Nicaragua","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2020",8.73
"Nicaragua","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2019",8.57
"Nicaragua","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2018",8.93
"Nicaragua","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2017",9.14
"Nicaragua","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2016",8.99
"Nicaragua","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2015",8.87
"Nicaragua","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2014",8.63
"Nicaragua","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2013",8.53
"Nicaragua","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2012",8.33
"Nicaragua","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2011",8.19
"Nicaragua","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2010",8.04
"Nicaragua","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2009",7.94
"Nicaragua","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2008",8.19
"Nicaragua","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2007",7.97
"Nicaragua","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2006",7.87
"Nicaragua","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2005",7.78
"Netherlands","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2027",94.52
"Netherlands","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2026",93.35
"Netherlands","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2025",92.3
"Netherlands","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2024",91.23
"Netherlands","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2023",90.32
"Netherlands","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2022",92.11
"Netherlands","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2021",90.44
"Netherlands","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2020",86.07
"Netherlands","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2019",86.88
"Netherlands","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2018",86.85
"Netherlands","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2017",86.21
"Netherlands","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2016",85.55
"Netherlands","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2015",85.81
"Netherlands","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2014",84.74
"Netherlands","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2013",84.34
"Netherlands","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2012",82.82
"Netherlands","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2011",82.83
"Netherlands","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2010",82.18
"Netherlands","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2009",79.8
"Netherlands","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2008",82.37
"Netherlands","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2007",81.25
"Netherlands","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2006",78.68
"Netherlands","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2005",78.31
"Norway","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2027",129.23
"Norway","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2026",127.29
"Norway","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2025",125.62
"Norway","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2024",124.32
"Norway","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2023",122.33
"Norway","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2022",121.04
"Norway","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2021",120.65
"Norway","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2020",118.14
"Norway","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2019",115.68
"Norway","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2018",114.59
"Norway","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2017",116.06
"Norway","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2016",113.02
"Norway","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2015",111.93
"Norway","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2014",109.7
"Norway","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2013",109.67
